algorithm,length,t,comps,swaps
bubblesort_nocopy,10,0.00011782499495893717,90,13
bubblesort_nocopy,10,0.00010372098768129945,90,19
bubblesort_nocopy,10,4.4109008740633726e-05,90,17
bubblesort_nocopy,10,6.68909924570471e-05,90,22
bubblesort_nocopy,10,4.160398384556174e-05,90,24
bubblesort_nocopy,10,4.418098251335323e-05,90,29
bubblesort_nocopy,10,4.020100459456444e-05,90,19
bubblesort_nocopy,10,4.117802018299699e-05,90,34
bubblesort_nocopy,10,3.96610121242702e-05,90,27
bubblesort_nocopy,10,3.8085010601207614e-05,90,20
bubblesort_nocopy,10,7.20089883543551e-05,90,26
bubblesort_nocopy,10,7.542199455201626e-05,90,26
bubblesort_nocopy,10,5.7954981457442045e-05,90,21
bubblesort_nocopy,10,7.150002056732774e-05,90,17
bubblesort_nocopy,10,7.063799421302974e-05,90,19
bubblesort_nocopy,10,7.371697574853897e-05,90,28
bubblesort_nocopy,10,5.1081005949527025e-05,90,19
bubblesort_nocopy,10,7.292698137462139e-05,90,31
bubblesort_nocopy,10,7.735699182376266e-05,90,27
bubblesort_nocopy,10,7.188698509708047e-05,90,34
bubblesort_nocopy,20,0.00024153100093826652,380,87
bubblesort_nocopy,20,0.00014269899111241102,380,82
bubblesort_nocopy,20,0.00014642500900663435,380,90
bubblesort_nocopy,20,0.0002527110045775771,380,93
bubblesort_nocopy,20,0.00027326500276103616,380,99
bubblesort_nocopy,20,0.00028231198666617274,380,103
bubblesort_nocopy,20,0.00012364800204522908,380,63
bubblesort_nocopy,20,0.00014215102419257164,380,102
bubblesort_nocopy,20,0.0001599879760760814,380,102
bubblesort_nocopy,20,0.00016702600987628102,380,118
bubblesort_nocopy,20,0.0001376250002067536,380,103
bubblesort_nocopy,20,0.00014182800077833235,380,113
bubblesort_nocopy,20,0.0001257960102520883,380,75
bubblesort_nocopy,20,0.00013264198787510395,380,93
bubblesort_nocopy,20,0.00011939898831769824,380,61
bubblesort_nocopy,20,0.0001408079988323152,380,112
bubblesort_nocopy,20,0.00013461001799441874,380,96
bubblesort_nocopy,20,0.0001407630043104291,380,110
bubblesort_nocopy,20,0.00013614798081107438,380,102
bubblesort_nocopy,20,0.00015089401858858764,380,137
bubblesort_nocopy,30,0.0004289439821150154,870,230
bubblesort_nocopy,30,0.0003128389944322407,870,211
bubblesort_nocopy,30,0.00029661000007763505,870,179
bubblesort_nocopy,30,0.00030617901938967407,870,203
bubblesort_nocopy,30,0.00033297899062745273,870,232
bubblesort_nocopy,30,0.00032683598692528903,870,245
bubblesort_nocopy,30,0.00030787099967710674,870,203
bubblesort_nocopy,30,0.0003369899932295084,870,263
bubblesort_nocopy,30,0.00031067998497746885,870,204
bubblesort_nocopy,30,0.00032594098593108356,870,238
bubblesort_nocopy,30,0.00031885900534689426,870,225
bubblesort_nocopy,30,0.0003238740027882159,870,191
bubblesort_nocopy,30,0.0004256109823472798,870,199
bubblesort_nocopy,30,0.00030179601162672043,870,187
bubblesort_nocopy,30,0.0003054679837077856,870,195
bubblesort_nocopy,30,0.00044795399298891425,870,239
bubblesort_nocopy,30,0.0003119850007351488,870,208
bubblesort_nocopy,30,0.0003205029934179038,870,240
bubblesort_nocopy,30,0.0003104819916188717,870,207
bubblesort_nocopy,30,0.00033731601433828473,870,243
bubblesort_nocopy,40,0.0012191089917905629,1560,422
bubblesort_nocopy,40,0.0005831090093124658,1560,430
bubblesort_nocopy,40,0.000534210994374007,1560,325
bubblesort_nocopy,40,0.0005603239987976849,1560,331
bubblesort_nocopy,40,0.0005591239896602929,1560,380
bubblesort_nocopy,40,0.0006350280018523335,1560,425
bubblesort_nocopy,40,0.0005915979854762554,1560,337
bubblesort_nocopy,40,0.0005583040183410048,1560,386
bubblesort_nocopy,40,0.0008317189931403846,1560,394
bubblesort_nocopy,40,0.000571542012039572,1560,377
bubblesort_nocopy,40,0.0005766719987150282,1560,413
bubblesort_nocopy,40,0.0005703979986719787,1560,401
bubblesort_nocopy,40,0.0007916900212876499,1560,403
bubblesort_nocopy,40,0.0005285110091790557,1560,319
bubblesort_nocopy,40,0.0005377740017138422,1560,332
bubblesort_nocopy,40,0.0005613969988189638,1560,376
bubblesort_nocopy,40,0.0005716559826396406,1560,405
bubblesort_nocopy,40,0.0005653599801007658,1560,398
bubblesort_nocopy,40,0.0006487530190497637,1560,414
bubblesort_nocopy,40,0.0006117050070315599,1560,416
bubblesort_nocopy,50,0.0010185889841523021,2450,686
bubblesort_nocopy,50,0.0009381090058013797,2450,675
bubblesort_nocopy,50,0.0008498549868818372,2450,532
bubblesort_nocopy,50,0.0010333909885957837,2450,534
bubblesort_nocopy,50,0.0008942630083765835,2450,622
bubblesort_nocopy,50,0.0008801680232863873,2450,593
bubblesort_nocopy,50,0.0008112310024444014,2450,451
bubblesort_nocopy,50,0.0008824719989206642,2450,576
bubblesort_nocopy,50,0.0009520750027149916,2450,631
bubblesort_nocopy,50,0.0008883329865057021,2450,573
bubblesort_nocopy,50,0.0008763129881117493,2450,591
bubblesort_nocopy,50,0.0014026419958099723,2450,632
bubblesort_nocopy,50,0.0011489619791973382,2450,569
bubblesort_nocopy,50,0.0008683599880896509,2450,572
bubblesort_nocopy,50,0.0008617720159236342,2450,564
bubblesort_nocopy,50,0.000963580998359248,2450,633
bubblesort_nocopy,50,0.0012437310069799423,2450,684
bubblesort_nocopy,50,0.0010141739912796766,2450,646
bubblesort_nocopy,50,0.0009204679809045047,2450,687
bubblesort_nocopy,50,0.0012516790011432022,2450,668
bubblesort_nocopy,60,0.0013180810201447457,3540,915
bubblesort_nocopy,60,0.0013063160004094243,3540,944
bubblesort_nocopy,60,0.0012436590041033924,3540,816
bubblesort_nocopy,60,0.0012749969901051372,3540,811
bubblesort_nocopy,60,0.0013321040023583919,3540,888
bubblesort_nocopy,60,0.0013891899725422263,3540,877
bubblesort_nocopy,60,0.001233693998074159,3540,783
bubblesort_nocopy,60,0.0015136599831748754,3540,874
bubblesort_nocopy,60,0.0021185179939493537,3540,944
bubblesort_nocopy,60,0.0022132759913802147,3540,953
bubblesort_nocopy,60,0.0014942940033506602,3540,971
bubblesort_nocopy,60,0.0019461079791653901,3540,978
bubblesort_nocopy,60,0.001515838986961171,3540,781
bubblesort_nocopy,60,0.002874537982279435,3540,848
bubblesort_nocopy,60,0.0022332899970933795,3540,844
bubblesort_nocopy,60,0.0027395359938964248,3540,911
bubblesort_nocopy,60,0.002433827001368627,3540,972
bubblesort_nocopy,60,0.0029405690147541463,3540,940
bubblesort_nocopy,60,0.0028828700014855713,3540,1003
bubblesort_nocopy,60,0.001451684016501531,3540,984
bubblesort_nocopy,70,0.0017783780058380216,4830,1160
bubblesort_nocopy,70,0.002005741000175476,4830,1282
bubblesort_nocopy,70,0.0018167959933634847,4830,1089
bubblesort_nocopy,70,0.0017891489842440933,4830,1172
bubblesort_nocopy,70,0.0019735009991563857,4830,1170
bubblesort_nocopy,70,0.00209484898368828,4830,1362
bubblesort_nocopy,70,0.002513223997084424,4830,1071
bubblesort_nocopy,70,0.0020267369982320815,4830,1223
bubblesort_nocopy,70,0.001999886007979512,4830,1263
bubblesort_nocopy,70,0.0019499280024319887,4830,1357
bubblesort_nocopy,70,0.0021273870079312474,4830,1328
bubblesort_nocopy,70,0.0018399220134597272,4830,1182
bubblesort_nocopy,70,0.0019042240164708346,4830,1027
bubblesort_nocopy,70,0.003601788979722187,4830,1213
