algorithm,length,t,comps,swaps
bubblesort,10,5.899701500311494e-05,90,30
bubblesort,10,6.682498496957123e-05,90,17
bubblesort,10,4.5339984353631735e-05,90,27
bubblesort,10,4.41129959654063e-05,90,33
bubblesort,10,3.825299791060388e-05,90,18
bubblesort,10,4.23070159740746e-05,90,27
bubblesort,10,3.86010215152055e-05,90,21
bubblesort,10,7.040600758045912e-05,90,21
bubblesort,10,4.4585991417989135e-05,90,28
bubblesort,10,4.3244013795629144e-05,90,26
bubblesort,20,0.0003325300058349967,380,102
bubblesort,20,0.0003193099983036518,380,93
bubblesort,20,0.000320256978739053,380,96
bubblesort,20,0.00019225501455366611,380,103
bubblesort,20,0.0002989219792652875,380,81
bubblesort,20,0.00031889398815110326,380,119
bubblesort,20,0.00029495000489987433,380,77
bubblesort,20,0.0002830440062098205,380,86
bubblesort,20,0.0003164100053254515,380,114
bubblesort,20,0.00027176199364475906,380,63
bubblesort,30,0.0003956769942305982,870,204
bubblesort,30,0.00036494998494163156,870,207
bubblesort,30,0.00036426002043299377,870,212
bubblesort,30,0.0003532450064085424,870,191
bubblesort,30,0.0003657540073618293,870,209
bubblesort,30,0.00038137802039273083,870,247
bubblesort,30,0.00037626599078066647,870,232
bubblesort,30,0.00034579698694869876,870,177
bubblesort,30,0.00037235100171528757,870,229
bubblesort,30,0.00035279602161608636,870,214
bubblesort,40,0.0006374960066750646,1560,353
bubblesort,40,0.0006413809896912426,1560,401
bubblesort,40,0.0006707760039716959,1560,401
bubblesort,40,0.0006184480153024197,1560,353
bubblesort,40,0.0005927479942329228,1560,344
bubblesort,40,0.000651948997983709,1560,459
bubblesort,40,0.0006168500112835318,1560,396
bubblesort,40,0.0005923270073253661,1560,344
bubblesort,40,0.000618808000581339,1560,394
bubblesort,40,0.000617646990576759,1560,398
bubblesort,50,0.0009714509942568839,2450,610
bubblesort,50,0.0010494930029381067,2450,643
bubblesort,50,0.0009867680200841278,2450,646
bubblesort,50,0.000936147989705205,2450,601
bubblesort,50,0.0009487579809501767,2450,544
bubblesort,50,0.0019634900090750307,2450,711
bubblesort,50,0.0010598170047160238,2450,650
bubblesort,50,0.0014029190060682595,2450,544
bubblesort,50,0.0018446609901729971,2450,572
bubblesort,50,0.0010190890170633793,2450,659
bubblesort,60,0.0014863699907436967,3540,864
bubblesort,60,0.0014817309856880456,3540,952
bubblesort,60,0.0014898479857947677,3540,971
bubblesort,60,0.0015522940084338188,3540,861
bubblesort,60,0.0014961840061005205,3540,835
bubblesort,60,0.001619907998247072,3540,951
bubblesort,60,0.001375492982333526,3540,925
bubblesort,60,0.0013050060078967363,3540,768
bubblesort,60,0.0013899780169595033,3540,783
bubblesort,60,0.003540550998877734,3540,916
bubblesort,70,0.003450723976129666,4830,1201
bubblesort,70,0.0018647629767656326,4830,1265
bubblesort,70,0.0019378919969312847,4830,1340
bubblesort,70,0.0020666779892053455,4830,1141
bubblesort,70,0.0020321549964137375,4830,1141
bubblesort,70,0.002153508015908301,4830,1322
bubblesort,70,0.002023245004238561,4830,1316
bubblesort,70,0.0019504640076775104,4830,1094
bubblesort,70,0.0019431260006967932,4830,1193
bubblesort,70,0.003918667003745213,4830,1233
bubblesort,80,0.004014217993244529,6320,1446
bubblesort,80,0.0026227299822494388,6320,1773
bubblesort,80,0.0025517260073684156,6320,1647
bubblesort,80,0.002467929996782914,6320,1484
bubblesort,80,0.0024544729967601597,6320,1363
bubblesort,80,0.0024550550151616335,6320,1695
bubblesort,80,0.0026689160149544477,6320,1571
bubblesort,80,0.0047491709992755204,6320,1516
bubblesort,80,0.00514384699636139,6320,1655
bubblesort,80,0.006561889982549474,6320,1600
bubblesort,90,0.007752300007268786,8010,1772
bubblesort,90,0.009587531996658072,8010,2108
bubblesort,90,0.005084898992208764,8010,1964
bubblesort,90,0.004803439020179212,8010,1861
bubblesort,90,0.005159100022865459,8010,1836
bubblesort,90,0.0070049559872131795,8010,2132
bubblesort,90,0.010681034007575363,8010,2060
bubblesort,90,0.005984775983961299,8010,2020
bubblesort,90,0.00645264599006623,8010,2081
bubblesort,90,0.004078374011442065,8010,1965
bubblesort,100,0.004284502996597439,9900,2121
bubblesort,100,0.004702425998402759,9900,2729
bubblesort,100,0.008101954008452594,9900,2499
bubblesort,100,0.006135122996056452,9900,2373
bubblesort,100,0.006976967997616157,9900,2196
bubblesort,100,0.008587182994233444,9900,2637
bubblesort,100,0.004884265013970435,9900,2269
bubblesort,100,0.004810302023543045,9900,2573
bubblesort,100,0.007224139990285039,9900,2619
bubblesort,100,0.006236275017727166,9900,2539
bubblesort,150,0.009635291004087776,22350,4979
bubblesort,150,0.010170409019337967,22350,5782
bubblesort,150,0.010211018001427874,22350,5480
bubblesort,150,0.017704655998386443,22350,5793
bubblesort,150,0.010268017009366304,22350,5485
bubblesort,150,0.009726352000143379,22350,5860
bubblesort,150,0.012149240996222943,22350,5200
bubblesort,150,0.00916926100035198,22350,5410
bubblesort,150,0.008649146999232471,22350,5460
bubblesort,150,0.010230409010546282,22350,5779
bubblesort,200,0.018425664020469412,39800,9841
bubblesort,200,0.016462244995636865,39800,10392
bubblesort,200,0.01595336399623193,39800,9660
bubblesort,200,0.023911018011858687,39800,10455
bubblesort,200,0.019142859004205093,39800,9904
bubblesort,200,0.015612326009431854,39800,10164
bubblesort,200,0.015292760013835505,39800,9522
bubblesort,200,0.024444267997751012,39800,9253
bubblesort,200,0.023558708024211228,39800,9559
bubblesort,200,0.02686503599397838,39800,10685
bubblesort,250,0.0340346890152432,62250,14976
bubblesort,250,0.03212214299128391,62250,15789
bubblesort,250,0.02678282998385839,62250,14998
bubblesort,250,0.025736523006344214,62250,15800
bubblesort,250,0.034008720016572624,62250,15969
bubblesort,250,0.033038687019143254,62250,15129
bubblesort,250,0.026096571004018188,62250,15684
bubblesort,250,0.03402263400494121,62250,14852
bubblesort,250,0.03157973097404465,62250,14898
bubblesort,250,0.03798930699122138,62250,16502
bubblesort,300,0.047137473011389375,89700,22296
bubblesort,300,0.04435299601755105,89700,23139
bubblesort,300,0.0428911900089588,89700,22597
bubblesort,300,0.0573729470197577,89700,22885
bubblesort,300,0.044913644989719614,89700,23044
bubblesort,300,0.04011475699371658,89700,22223
bubblesort,300,0.035986282979138196,89700,21748
bubblesort,300,0.03598484399844892,89700,21456
bubblesort,300,0.04068883098079823,89700,21363
bubblesort,300,0.04299280702252872,89700,23548
bubblesort,350,0.07885726800304838,122150,30625
bubblesort,350,0.05953396100085229,122150,31835
bubblesort,350,0.1014038500143215,122150,30691
bubblesort,350,0.06530738298897631,122150,30710
bubblesort,350,0.0679982680012472,122150,31532
bubblesort,350,0.05798724800115451,122150,29518
bubblesort,350,0.0636394199973438,122150,29388
bubblesort,350,0.07077569898683578,122150,27991
bubblesort,350,0.06571912599611096,122150,30158
bubblesort,350,0.06080671900417656,122150,31721
bubblesort,400,0.08664883699384518,159600,39604
bubblesort,400,0.09368298199842684,159600,41454
bubblesort,400,0.08755509898765013,159600,40334
bubblesort,400,0.0825633310014382,159600,40536
bubblesort,400,0.08610388700617477,159600,41594
bubblesort,400,0.1014663020032458,159600,38224
bubblesort,400,0.0722778630151879,159600,38286
bubblesort,400,0.09132250101538375,159600,37879
bubblesort,400,0.08965824701590464,159600,40290
bubblesort,400,0.10707981599261984,159600,40430
bubblesort,450,0.1303709440107923,202050,49094
bubblesort,450,0.10713532500085421,202050,51849
bubblesort,450,0.08371974498732015,202050,50653
bubblesort,450,0.15157507301773876,202050,51533
bubblesort,450,0.10860076098470017,202050,52419
bubblesort,450,0.10643057298148051,202050,48572
bubblesort,450,0.1541479270090349,202050,48678
bubblesort,450,0.10148991498863325,202050,48527
bubblesort,450,0.27447047299938276,202050,51243
bubblesort,450,0.10831089899875224,202050,50091
bubblesort,500,0.16191886298474856,249500,59863
bubblesort,500,0.15158112099743448,249500,63463
bubblesort,500,0.14990266400855035,249500,62504
bubblesort,500,0.17045742698246613,249500,62900
bubblesort,500,0.21251043901429512,249500,64176
bubblesort,500,0.15598519399645738,249500,60345
bubblesort,500,0.11427353898761794,249500,59863
bubblesort,500,0.13199256898951717,249500,60964
bubblesort,500,0.13887167698703706,249500,62793
bubblesort,500,0.16503976000240073,249500,63231
bubblesort2,10,6.764099816791713e-05,90,30
bubblesort2,10,5.9798010624945164e-05,54,17
bubblesort2,10,6.704599945805967e-05,54,27
bubblesort2,10,8.245001663453877e-05,72,33
bubblesort2,10,3.196499892510474e-05,54,18
bubblesort2,10,3.602998913265765e-05,63,27
bubblesort2,10,6.905102054588497e-05,54,21
bubblesort2,10,6.261499947868288e-05,72,21
bubblesort2,10,8.698098827153444e-05,81,28
bubblesort2,10,4.4050975702703e-05,90,26
bubblesort2,20,0.0001293359964620322,266,102
bubblesort2,20,0.00022463902132585645,304,93
bubblesort2,20,0.0001205340086016804,285,96
bubblesort2,20,0.00036804299452342093,304,103
