algorithm,length,t,comps,swaps
bubblesort,10,3.749900497496128e-05,90,19
bubblesort,10,3.681701491586864e-05,90,22
bubblesort,10,3.613097942434251e-05,90,21
bubblesort,10,3.714000922627747e-05,90,28
bubblesort,10,3.471699892543256e-05,90,22
bubblesort,10,3.83460137527436e-05,90,29
bubblesort,10,3.5837001632899046e-05,90,25
bubblesort,10,3.834202652797103e-05,90,32
bubblesort,10,3.801501588895917e-05,90,27
bubblesort,10,3.929500235244632e-05,90,29
bubblesort,20,0.00027374998899176717,380,82
bubblesort,20,0.00013980199582874775,380,101
bubblesort,20,0.00013960700016468763,380,104
bubblesort,20,0.00014594098320230842,380,120
bubblesort,20,0.0001262019795831293,380,87
bubblesort,20,0.0001208149769809097,380,74
bubblesort,20,0.00012479099677875638,380,84
bubblesort,20,0.0001229979970958084,380,79
bubblesort,20,0.0001341929892078042,380,109
bubblesort,20,0.00014839399955235422,380,91
bubblesort,30,0.00032049999572336674,870,183
bubblesort,30,0.0003556140000000596,870,218
bubblesort,30,0.000347871013218537,870,234
bubblesort,30,0.0003564200014807284,870,262
bubblesort,30,0.0003574310103431344,870,228
bubblesort,30,0.0006031850061845034,870,173
bubblesort,30,0.00042960597784258425,870,207
bubblesort,30,0.0003238520002923906,870,218
bubblesort,30,0.00031623299582861364,870,237
bubblesort,30,0.00033479600097052753,870,230
bubblesort,40,0.0005616230191662908,1560,359
bubblesort,40,0.0005378799978643656,1560,365
bubblesort,40,0.0005642040050588548,1560,427
bubblesort,40,0.0006031320081092417,1560,472
bubblesort,40,0.000558533996809274,1560,367
bubblesort,40,0.0005539199919439852,1560,399
bubblesort,40,0.0005368459969758987,1560,364
bubblesort,40,0.000516542000696063,1560,316
bubblesort,40,0.0005561069992836565,1560,411
bubblesort,40,0.0005547469772864133,1560,406
bubblesort,50,0.0008734209986869246,2450,533
bubblesort,50,0.0008905400172807276,2450,610
bubblesort,50,0.0009223709930665791,2450,583
bubblesort,50,0.0009033379901666194,2450,657
bubblesort,50,0.0008375869947485626,2450,555
bubblesort,50,0.000861463020555675,2450,567
bubblesort,50,0.0008289760153274983,2450,538
bubblesort,50,0.0008768439874984324,2450,549
bubblesort,50,0.0009275840129703283,2450,657
bubblesort,50,0.0010641179978847504,2450,649
bubblesort,60,0.0012441739963833243,3540,804
bubblesort,60,0.0012709370057564229,3540,904
bubblesort,60,0.0014032989856787026,3540,914
bubblesort,60,0.0012621140049304813,3540,885
bubblesort,60,0.001234516006661579,3540,818
bubblesort,60,0.00123859298764728,3540,787
bubblesort,60,0.0012622489884961396,3540,804
bubblesort,60,0.0012536879803519696,3540,865
bubblesort,60,0.0013557700149249285,3540,957
bubblesort,60,0.0014014850021339953,3540,855
bubblesort,70,0.0019276230013929307,4830,1173
bubblesort,70,0.0019739079871214926,4830,1324
bubblesort,70,0.0019042099884245545,4830,1138
bubblesort,70,0.0020859089854639024,4830,1276
bubblesort,70,0.00220352501492016,4830,1081
bubblesort,70,0.0017243160109501332,4830,1121
bubblesort,70,0.0019292010110802948,4830,1155
bubblesort,70,0.0017723380005918443,4830,1248
bubblesort,70,0.0018280610092915595,4830,1265
bubblesort,70,0.0017087660089600831,4830,1180
bubblesort,80,0.002276598010212183,6320,1580
bubblesort,80,0.002390528010437265,6320,1651
bubblesort,80,0.002280175016494468,6320,1592
bubblesort,80,0.0023114130017347634,6320,1726
bubblesort,80,0.0022006390208844095,6320,1427
bubblesort,80,0.002349870977923274,6320,1494
bubblesort,80,0.002382541017141193,6320,1472
bubblesort,80,0.002938781981356442,6320,1564
bubblesort,80,0.002303224988281727,6320,1657
bubblesort,80,0.0022771840158384293,6320,1579
bubblesort,90,0.003174550016410649,8010,2037
bubblesort,90,0.003596522001316771,8010,1986
bubblesort,90,0.0029364280053414404,8010,2101
bubblesort,90,0.003521695005474612,8010,2207
bubblesort,90,0.0028455729770939797,8010,1911
bubblesort,90,0.0033912970102392137,8010,1905
bubblesort,90,0.0032295090204570442,8010,1812
bubblesort,90,0.003394441999262199,8010,1879
bubblesort,90,0.003062275005504489,8010,2156
bubblesort,90,0.0028981540235690773,8010,1973
bubblesort2,10,3.0477007385343313e-05,54,19
bubblesort2,10,3.239599755033851e-05,63,22
bubblesort2,10,5.663797492161393e-05,63,21
bubblesort2,10,5.579899880103767e-05,63,28
bubblesort2,10,3.6596000427380204e-05,63,22
bubblesort2,10,4.541300586424768e-05,81,29
bubblesort2,10,4.8941001296043396e-05,72,25
bubblesort2,10,4.280699067749083e-05,81,32
bubblesort2,10,3.759900573641062e-05,81,27
bubblesort2,10,3.450800431892276e-05,63,29
bubblesort2,20,0.000118072988698259,285,82
bubblesort2,20,0.00014180599828250706,342,101
bubblesort2,20,0.00013847299851477146,323,104
bubblesort2,20,0.00013594399206340313,323,120
bubblesort2,20,9.681301889941096e-05,228,87
bubblesort2,20,9.617398609407246e-05,247,74
bubblesort2,20,0.00010522300726734102,266,84
bubblesort2,20,0.00010347500210627913,266,79
bubblesort2,20,0.00015717302449047565,247,109
bubblesort2,20,0.00012828700710088015,342,91
bubblesort2,30,0.00035403500078246,841,183
bubblesort2,30,0.000496808992465958,696,218
bubblesort2,30,0.0005155479884706438,667,234
bubblesort2,30,0.000532342994119972,725,262
bubblesort2,30,0.00046530901454389095,725,228
bubblesort2,30,0.00043153000297024846,638,173
bubblesort2,30,0.0005825789994560182,812,207
bubblesort2,30,0.0005978659901302308,841,218
bubblesort2,30,0.0005389029975049198,725,237
bubblesort2,30,0.0004900330095551908,754,230
bubblesort2,40,0.0004985109844710678,1209,359
bubblesort2,40,0.000573069992242381,1482,365
bubblesort2,40,0.0005576240073423833,1443,427
bubblesort2,40,0.0005729359982069582,1326,472
bubblesort2,40,0.0004589440068230033,1131,367
bubblesort2,40,0.000525991985341534,1326,399
bubblesort2,40,0.0004752640088554472,1092,364
bubblesort2,40,0.0004378720186650753,1170,316
bubblesort2,40,0.0005189549992792308,1326,411
bubblesort2,40,0.0004888449911959469,1209,406
bubblesort2,50,0.0007347739883698523,1911,533
bubblesort2,50,0.0008317070023622364,2156,610
bubblesort2,50,0.0008009049925021827,1813,583
bubblesort2,50,0.0012030409998260438,2156,657
bubblesort2,50,0.0014909100136719644,2107,555
bubblesort2,50,0.000795806001406163,2058,567
bubblesort2,50,0.0008533600193914026,2401,538
bubblesort2,50,0.0008010250166989863,2156,549
bubblesort2,50,0.0008416830096393824,2156,657
bubblesort2,50,0.0008868839940987527,2303,649
bubblesort2,60,0.0012012410152237862,3245,804
bubblesort2,60,0.0012732000031974167,3127,904
bubblesort2,60,0.0014361369831021875,3127,914
bubblesort2,60,0.0010901069908868521,2596,885
bubblesort2,60,0.0016031719860620797,3422,818
bubblesort2,60,0.0015398969990201294,3068,787
bubblesort2,60,0.001097500993637368,2891,804
bubblesort2,60,0.0013454979925882071,3068,865
bubblesort2,60,0.0014668439980596304,3304,957
bubblesort2,60,0.0016610669845249504,3363,855
bubblesort2,70,0.001502422004705295,3795,1173
bubblesort2,70,0.001666804018896073,4209,1324
bubblesort2,70,0.0015122059849090874,3657,1138
bubblesort2,70,0.001808175991754979,4554,1276
bubblesort2,70,0.001502504019299522,4002,1081
bubblesort2,70,0.001702547975583002,4554,1121
bubblesort2,70,0.0019349590002093464,4347,1155
bubblesort2,70,0.0025061399792321026,4485,1248
bubblesort2,70,0.0018444879970047623,4623,1265
bubblesort2,70,0.0017719189927447587,4485,1180
bubblesort2,80,0.002340489998459816,5846,1580
