algorithm,length,t,comps,swaps
bubblesort,10,5.2290395251475276e-05,90.0,23.4
bubblesort,20,0.00020733660203404726,380.0,100.7
bubblesort,30,0.0004430570057593286,870.0,226.4
bubblesort,40,0.0008636103040771559,1560.0,385.1
bubblesort,50,0.0010707210982218384,2450.0,592.6
bubblesort,60,0.0015262917964719235,3540.0,863.6
bubblesort,70,0.0018104488000972197,4830.0,1201.1
bubblesort,80,0.0024471668031765146,6320.0,1566.8
bubblesort,90,0.0029529021005146204,8010.0,2037.4
bubblesort,100,0.003999952002777718,9900.0,2487.8
bubblesort,150,0.028509971400490032,22350.0,5557.4
bubblesort,200,0.02742271789466031,39800.0,9968.1
bubblesort,250,0.03427835210750345,62250.0,15476.5
bubblesort,300,0.04477320989826694,89700.0,22264.4
bubblesort,350,0.0486132756981533,122150.0,30875.3
bubblesort,400,0.07741853030456695,159600.0,40378.6
bubblesort,450,0.08292883319663816,202050.0,50551.3
bubblesort,500,0.11500755030137952,249500.0,62369.6
bubblesort2,10,3.7122302455827597e-05,62.1,23.4
bubblesort2,20,0.00013928120315540582,311.6,100.7
bubblesort2,30,0.000365209297160618,765.6,226.4
bubblesort2,40,0.0007134252955438569,1290.9,385.1
bubblesort2,50,0.0008755559043493122,2102.1,592.6
bubblesort2,60,0.0012539517018012702,3062.1,863.6
bubblesort2,70,0.0017737650981871412,4278.0,1201.1
bubblesort2,80,0.0023380717961117626,5340.4,1566.8
bubblesort2,90,0.002846048996434547,7173.4,2037.4
bubblesort2,100,0.00408843029581476,8880.3,2487.8
bubblesort2,150,0.009328425201238133,20219.3,5557.4
bubblesort2,200,0.01562017749529332,36198.1,9968.1
bubblesort2,250,0.025064657005714253,57444.3,15476.5
bubblesort2,300,0.03821808020293247,82524.0,22264.4
bubblesort2,350,0.05878680279711261,115449.2,30875.3
bubblesort2,400,0.06437103649950586,148707.3,40378.6
bubblesort2,450,0.08281923130271025,188310.6,50551.3
bubblesort2,500,0.10664869679603725,234829.4,62369.6
insertionsort2,10,8.29220050945878e-05,65.0,6.6
insertionsort2,20,0.00015351530164480208,230.0,15.9
insertionsort2,30,0.00024005839659366757,495.0,26.2
insertionsort2,40,0.0003220692044124007,860.0,35.5
insertionsort2,50,0.0004960894002579153,1325.0,45.1
insertionsort2,60,0.0006784288067137823,1890.0,55.1
insertionsort2,70,0.000901367497863248,2555.0,64.3
insertionsort2,80,0.0010802382981637492,3320.0,74.6
insertionsort2,90,0.0013429285027086735,4185.0,85.1
insertionsort2,100,0.0016767634951975197,5150.0,94.7
insertionsort2,150,0.005263571298564784,11475.0,144.6
insertionsort2,200,0.006261191400699318,20300.0,192.9
insertionsort2,250,0.009837717498885467,31625.0,244.3
insertionsort2,300,0.013754840203910134,45450.0,292.7
insertionsort2,350,0.021527757900184952,61775.0,342.3
insertionsort2,400,0.026523017705767416,80600.0,393.0
insertionsort2,450,0.03311466829909478,101925.0,443.3
insertionsort2,500,0.04129421760153491,125750.0,492.3
insertionsort3,10,3.224090323783457e-05,65.0,6.6
insertionsort3,20,8.093379728961736e-05,230.0,15.9
insertionsort3,30,0.00017452820611651987,495.0,26.2
insertionsort3,40,0.0003078697016462684,860.0,35.5
insertionsort3,50,0.00039748690032865853,1325.0,45.1
insertionsort3,60,0.0005377688095904887,1890.0,55.1
insertionsort3,70,0.0008475608978187665,2555.0,64.3
insertionsort3,80,0.0009705400065286085,3320.0,74.6
insertionsort3,90,0.001324611995369196,4185.0,85.1
insertionsort3,100,0.0015211582998745144,5150.0,94.7
insertionsort3,150,0.0034608539019245653,11475.0,144.6
insertionsort3,200,0.006107305295881815,20300.0,192.9
insertionsort3,250,0.008779327096999624,31625.0,244.3
insertionsort3,300,0.013181740400614216,45450.0,292.7
insertionsort3,350,0.019261931907385586,61775.0,342.3
insertionsort3,400,0.02181968130171299,80600.0,393.0
insertionsort3,450,0.028658511405228636,101925.0,443.3
insertionsort3,500,0.03436759470496327,125750.0,492.3
