algorithm,length,t,comps,swaps
insertionsort3,10,3.297498915344477e-05,65,5
insertionsort3,10,3.097200533375144e-05,65,9
insertionsort3,10,3.04240093100816e-05,65,8
insertionsort3,10,3.266098792664707e-05,65,9
insertionsort3,10,4.3728010496124625e-05,65,6
insertionsort3,10,3.0355004128068686e-05,65,7
insertionsort3,10,3.113001002930105e-05,65,7
insertionsort3,10,3.817200195044279e-05,65,7
insertionsort3,10,2.8631009627133608e-05,65,8
insertionsort3,10,2.9966002330183983e-05,65,8
insertionsort3,20,8.810299914330244e-05,230,15
insertionsort3,20,8.191101369448006e-05,230,18
insertionsort3,20,7.951699080877006e-05,230,13
insertionsort3,20,7.860999903641641e-05,230,12
insertionsort3,20,7.69629841670394e-05,230,15
insertionsort3,20,7.63719726819545e-05,230,15
insertionsort3,20,7.662500138394535e-05,230,16
insertionsort3,20,7.011301931925118e-05,230,15
insertionsort3,20,6.972000119276345e-05,230,15
insertionsort3,20,6.976598524488509e-05,230,15
insertionsort3,30,0.000160631985636428,495,27
insertionsort3,30,0.00016062898794189095,495,27
insertionsort3,30,0.00020808499539270997,495,28
insertionsort3,30,0.00015610401169396937,495,26
insertionsort3,30,0.00014808302512392402,495,28
insertionsort3,30,0.00014847199781797826,495,28
insertionsort3,30,0.00014628301141783595,495,25
insertionsort3,30,0.0001477960031479597,495,27
insertionsort3,30,0.00014645600458607078,495,26
insertionsort3,30,0.00014603999443352222,495,26
insertionsort3,40,0.0002666689979378134,860,36
insertionsort3,40,0.0002631740062497556,860,37
insertionsort3,40,0.00024152500554919243,860,33
insertionsort3,40,0.0002588969946373254,860,38
insertionsort3,40,0.00024390002363361418,860,37
insertionsort3,40,0.0002654519921634346,860,33
insertionsort3,40,0.00024258799385279417,860,37
insertionsort3,40,0.00029920798260718584,860,37
insertionsort3,40,0.00024252099683508277,860,36
insertionsort3,40,0.0002550329954829067,860,35
insertionsort3,50,0.000403507990995422,1325,44
insertionsort3,50,0.00035031000152230263,1325,42
insertionsort3,50,0.00036055900272913277,1325,43
insertionsort3,50,0.00037137800245545805,1325,47
insertionsort3,50,0.0003845269966404885,1325,45
insertionsort3,50,0.00042324900277890265,1325,46
insertionsort3,50,0.0003624300006777048,1325,43
insertionsort3,50,0.0003626169927883893,1325,45
insertionsort3,50,0.0004286880139261484,1325,45
insertionsort3,50,0.00038956699427217245,1325,46
insertionsort3,60,0.0005561940197367221,1890,55
insertionsort3,60,0.0005299939948599786,1890,56
insertionsort3,60,0.0005052379856351763,1890,54
insertionsort3,60,0.0005068030150141567,1890,56
insertionsort3,60,0.0006702700047753751,1890,57
insertionsort3,60,0.0006331070035230368,1890,57
insertionsort3,60,0.0005268820095807314,1890,56
insertionsort3,60,0.0005474520148709416,1890,56
insertionsort3,60,0.0005691269761882722,1890,53
insertionsort3,60,0.000520461006090045,1890,55
insertionsort3,70,0.0006901070009917021,2555,67
insertionsort3,70,0.0007275770185515285,2555,62
insertionsort3,70,0.0008440920209977776,2555,64
insertionsort3,70,0.0006870699871797115,2555,66
insertionsort3,70,0.0006801499985158443,2555,68
insertionsort3,70,0.0007904469966888428,2555,67
insertionsort3,70,0.0007811689865775406,2555,67
insertionsort3,70,0.0009316749928984791,2555,67
insertionsort3,70,0.0007057090115267783,2555,62
insertionsort3,70,0.0006756680086255074,2555,66
insertionsort3,80,0.0009011570073198527,3320,72
insertionsort3,80,0.0008949369948823005,3320,74
insertionsort3,80,0.000993694004137069,3320,75
insertionsort3,80,0.001100564986700192,3320,75
insertionsort3,80,0.000870536983711645,3320,74
insertionsort3,80,0.00104193901643157,3320,78
insertionsort3,80,0.0008655959973111749,3320,73
insertionsort3,80,0.0008960300183389336,3320,77
insertionsort3,80,0.0008668469963595271,3320,74
insertionsort3,80,0.0008971969946287572,3320,76
insertionsort3,90,0.0011562469881027937,4185,84
insertionsort3,90,0.0011134649976156652,4185,88
insertionsort3,90,0.0012394360092002898,4185,85
insertionsort3,90,0.0011119130067527294,4185,86
insertionsort3,90,0.0011016720090992749,4185,87
insertionsort3,90,0.0011043169943150133,4185,83
insertionsort3,90,0.001098175998777151,4185,82
insertionsort3,90,0.001107691990910098,4185,84
insertionsort3,90,0.0010873780120164156,4185,86
insertionsort3,90,0.0014908219745848328,4185,83
