algorithm,length,t,comps,swaps
bubblesort_nocopy,10,6.383602158166468e-05,90,24
bubblesort_nocopy,10,4.698400152847171e-05,90,21
bubblesort_nocopy,10,4.4195010559633374e-05,90,10
bubblesort_nocopy,10,4.4082989916205406e-05,90,19
bubblesort_nocopy,10,4.8034999053925276e-05,90,15
bubblesort_nocopy,10,4.668501787818968e-05,90,16
bubblesort_nocopy,10,4.603300476446748e-05,90,29
bubblesort_nocopy,10,4.8133020754903555e-05,90,22
bubblesort_nocopy,10,4.709599306806922e-05,90,21
bubblesort_nocopy,10,4.9144000513479114e-05,90,34
bubblesort_nocopy,10,5.149701610207558e-05,90,24
bubblesort_nocopy,10,4.39329887740314e-05,90,23
bubblesort_nocopy,10,2.6570982299745083e-05,90,33
bubblesort_nocopy,10,2.606000634841621e-05,90,19
bubblesort_nocopy,10,3.558900789357722e-05,90,19
bubblesort_nocopy,10,4.8128014896065e-05,90,23
bubblesort_nocopy,10,2.6819005142897367e-05,90,24
bubblesort_nocopy,10,2.6035995688289404e-05,90,13
bubblesort_nocopy,10,2.5832996470853686e-05,90,26
bubblesort_nocopy,10,2.6027002604678273e-05,90,21
bubblesort_nocopy,20,0.00020506497821770608,380,98
bubblesort_nocopy,20,0.0003148700052406639,380,63
bubblesort_nocopy,20,0.00015255200560204685,380,76
bubblesort_nocopy,20,0.00012758999946527183,380,83
bubblesort_nocopy,20,9.444699389860034e-05,380,86
bubblesort_nocopy,20,0.00011654000263661146,380,71
bubblesort_nocopy,20,9.301700629293919e-05,380,91
bubblesort_nocopy,20,9.249302092939615e-05,380,74
bubblesort_nocopy,20,9.232800221070647e-05,380,68
bubblesort_nocopy,20,9.1919006081298e-05,380,73
bubblesort_nocopy,20,0.00017880299128592014,380,67
bubblesort_nocopy,20,9.32120019569993e-05,380,64
bubblesort_nocopy,20,9.218900231644511e-05,380,57
bubblesort_nocopy,20,9.217500337399542e-05,380,110
bubblesort_nocopy,20,9.200000204145908e-05,380,66
bubblesort_nocopy,20,9.231100557371974e-05,380,70
bubblesort_nocopy,20,9.237698395736516e-05,380,74
bubblesort_nocopy,20,9.209002018906176e-05,380,66
bubblesort_nocopy,20,9.237701306119561e-05,380,79
bubblesort_nocopy,20,9.210800635628402e-05,380,92
bubblesort_nocopy,30,0.0004254039959050715,870,161
bubblesort_nocopy,30,0.0004851970006711781,870,127
bubblesort_nocopy,30,0.0004231009806971997,870,137
bubblesort_nocopy,30,0.0004745170008391142,870,98
bubblesort_nocopy,30,0.0002396480122115463,870,92
bubblesort_nocopy,30,0.0002968159969896078,870,107
bubblesort_nocopy,30,0.00027228801627643406,870,102
bubblesort_nocopy,30,0.000434150017099455,870,163
bubblesort_nocopy,30,0.0003698049986269325,870,123
bubblesort_nocopy,30,0.00045251898700371385,870,115
bubblesort_nocopy,30,0.00033467900357209146,870,130
bubblesort_nocopy,30,0.000349701993400231,870,140
bubblesort_nocopy,30,0.00029132800409570336,870,100
bubblesort_nocopy,30,0.00034895702265203,870,92
bubblesort_nocopy,30,0.0003029509971383959,870,100
bubblesort_nocopy,30,0.00032792400452308357,870,111
bubblesort_nocopy,30,0.00038556900108233094,870,121
bubblesort_nocopy,30,0.00022753700613975525,870,148
bubblesort_nocopy,30,0.00025083200307562947,870,90
bubblesort_nocopy,30,0.00022365199401974678,870,130
bubblesort_nocopy,40,0.001191841991385445,1560,157
bubblesort_nocopy,40,0.0003997629974037409,1560,134
bubblesort_nocopy,40,0.0006288420117925853,1560,154
bubblesort_nocopy,40,0.0007802099862601608,1560,160
bubblesort_nocopy,40,0.0008258630114141852,1560,189
bubblesort_nocopy,40,0.0005480340041685849,1560,147
bubblesort_nocopy,40,0.0004271299985703081,1560,200
bubblesort_nocopy,40,0.00047212501522153616,1560,195
bubblesort_nocopy,40,0.0004241119895596057,1560,216
bubblesort_nocopy,40,0.0003993059799540788,1560,215
bubblesort_nocopy,40,0.0006834290106780827,1560,166
bubblesort_nocopy,40,0.0007492559961974621,1560,175
