algorithm,length,t,comps,swaps
bubblesort,10,0.00010924699017778039,90,34
bubblesort,10,8.289999095723033e-05,90,30
bubblesort,10,4.1880994103848934e-05,90,18
bubblesort,10,5.653998232446611e-05,90,19
bubblesort,10,4.794698907062411e-05,90,26
bubblesort,10,5.246899672783911e-05,90,26
bubblesort,10,4.909999552182853e-05,90,22
bubblesort,10,4.752501263283193e-05,90,20
bubblesort,10,3.8336991565302014e-05,90,25
bubblesort,10,4.60099836345762e-05,90,20
bubblesort,10,5.9712008805945516e-05,90,30
bubblesort,10,4.553401959128678e-05,90,32
bubblesort,10,4.503098898567259e-05,90,9
bubblesort,10,4.823997733183205e-05,90,22
bubblesort,10,5.601500743068755e-05,90,29
bubblesort,10,6.847898475825787e-05,90,22
bubblesort,10,5.727598909288645e-05,90,15
bubblesort,10,5.206401692703366e-05,90,24
bubblesort,10,4.934798926115036e-05,90,23
bubblesort,10,5.164300091564655e-05,90,29
bubblesort,20,0.0005279020115267485,380,139
bubblesort,20,0.00017198899877257645,380,95
bubblesort,20,0.00014150599599815905,380,96
bubblesort,20,0.00014765598461963236,380,110
bubblesort,20,0.00013664501602761447,380,102
bubblesort,20,0.00015201300266198814,380,111
bubblesort,20,0.00013778998982161283,380,106
bubblesort,20,0.00013209000462666154,380,94
bubblesort,20,0.0001385760260745883,380,85
bubblesort,20,0.00017270000535063446,380,114
bubblesort,20,0.00013840798055753112,380,99
bubblesort,20,0.0001420689804945141,380,107
bubblesort,20,0.00013137201312929392,380,70
bubblesort,20,0.00013001300976611674,380,88
bubblesort,20,0.00013331801164895296,380,95
bubblesort,20,0.00012434800737537444,380,74
bubblesort,20,0.00012930898810736835,380,85
bubblesort,20,0.00013579000369645655,380,102
bubblesort,20,0.0001397139858454466,380,110
bubblesort,20,0.0001264939783141017,380,81
bubblesort,30,0.00036771499435417354,870,269
bubblesort,30,0.00033492897637188435,870,225
bubblesort,30,0.0004991610185243189,870,206
bubblesort,30,0.00037985100061632693,870,234
bubblesort,30,0.00032651302171871066,870,218
bubblesort,30,0.0003229810099583119,870,232
bubblesort,30,0.00034569500712677836,870,250
bubblesort,30,0.00029765302315354347,870,168
bubblesort,30,0.00031702598789706826,870,216
bubblesort,30,0.0003591340209823102,870,250
bubblesort,30,0.00036939099663868546,870,208
bubblesort,30,0.0005019359814468771,870,229
bubblesort,30,0.00043620698852464557,870,216
bubblesort,30,0.00035685300827026367,870,195
bubblesort,30,0.000482422998175025,870,247
bubblesort,30,0.0003364240110386163,870,217
bubblesort,30,0.00038308100192807615,870,222
bubblesort,30,0.00030638297903351486,870,194
bubblesort,30,0.0003251410089433193,870,236
bubblesort,30,0.0003137479943688959,870,205
bubblesort,40,0.0006990999972913414,1560,393
bubblesort,40,0.0005936420056968927,1560,381
bubblesort,40,0.0006683469982817769,1560,449
bubblesort,40,0.0006956039869692177,1560,365
bubblesort,40,0.0005643990007229149,1560,386
bubblesort,40,0.0005651139945257455,1560,392
bubblesort,40,0.0005826109845656902,1560,428
bubblesort,40,0.0005402840033639222,1560,338
bubblesort,40,0.0007049219857435673,1560,423
bubblesort,40,0.0005969929916318506,1560,409
bubblesort,40,0.0005344180099200457,1560,325
bubblesort,40,0.0006442960002459586,1560,374
bubblesort,40,0.0005833970208186656,1560,404
bubblesort,40,0.0005710770201403648,1560,410
bubblesort,40,0.000617576006334275,1560,382
bubblesort,40,0.0005726320086978376,1560,410
bubblesort,40,0.0005290260014589876,1560,317
