algorithm,length,t,comps,swaps
bubblesort,10,4.980197991244495e-05,90,25
bubblesort,10,8.464799611829221e-05,90,24
bubblesort,10,4.0776998503133655e-05,90,24
bubblesort,10,7.540298975072801e-05,90,29
bubblesort,10,3.9986014598980546e-05,90,21
bubblesort,10,3.844901220872998e-05,90,20
bubblesort,10,4.241598071530461e-05,90,28
bubblesort,10,3.7089979741722345e-05,90,17
bubblesort,10,7.296999683603644e-05,90,21
bubblesort,10,4.136300412937999e-05,90,25
bubblesort,20,0.00017019599908962846,380,98
bubblesort,20,0.000158504000864923,380,102
bubblesort,20,0.00014182098675519228,380,89
bubblesort,20,0.00015926500782370567,380,90
bubblesort,20,0.00015703702229075134,380,104
bubblesort,20,0.0002728000108618289,380,80
bubblesort,20,0.0002135740069206804,380,105
bubblesort,20,0.000402271980419755,380,104
bubblesort,20,0.00014879298396408558,380,107
bubblesort,20,0.0002491040213499218,380,128
bubblesort,30,0.00035286301863379776,870,225
bubblesort,30,0.00043636001646518707,870,196
bubblesort,30,0.0003278670192230493,870,221
bubblesort,30,0.0004467639955691993,870,264
bubblesort,30,0.00064336002105847,870,195
bubblesort,30,0.00031867000507190824,870,205
bubblesort,30,0.00032497799838893116,870,236
bubblesort,30,0.0004613189958035946,870,241
bubblesort,30,0.000550386990653351,870,246
bubblesort,30,0.0005680019967257977,870,235
bubblesort,40,0.001024005003273487,1560,385
bubblesort,40,0.0009217709884978831,1560,318
bubblesort,40,0.001838567026425153,1560,346
bubblesort,40,0.0009826860041357577,1560,441
bubblesort,40,0.0005459550011437386,1560,354
bubblesort,40,0.0005520709964912385,1560,360
bubblesort,40,0.001036022003972903,1560,422
bubblesort,40,0.000581143016461283,1560,394
bubblesort,40,0.000584093009820208,1560,431
bubblesort,40,0.0005697899905499071,1560,400
bubblesort,50,0.001069179008482024,2450,608
bubblesort,50,0.0010608610173221678,2450,560
bubblesort,50,0.000841881992528215,2450,552
bubblesort,50,0.0009070870000869036,2450,656
bubblesort,50,0.001439993007807061,2450,590
bubblesort,50,0.000911451003048569,2450,583
bubblesort,50,0.0008663169865030795,2450,555
bubblesort,50,0.0009037079871632159,2450,578
bubblesort,50,0.0016537769988644868,2450,647
bubblesort,50,0.001052955980412662,2450,597
bubblesort,60,0.0018189639959018677,3540,860
bubblesort,60,0.0025334600068163127,3540,898
bubblesort,60,0.0015583159984089434,3540,808
bubblesort,60,0.0012811349879484624,3540,848
bubblesort,60,0.0015734480111859739,3540,942
bubblesort,60,0.001423088979208842,3540,904
bubblesort,60,0.001224159001139924,3540,801
bubblesort,60,0.0012562369811348617,3540,819
bubblesort,60,0.0013205590075813234,3540,880
bubblesort,60,0.0012735509953927249,3540,876
bubblesort,70,0.0018158829770982265,4830,1338
bubblesort,70,0.0016435170255135745,4830,1169
bubblesort,70,0.0017424350080545992,4830,1156
bubblesort,70,0.0017618020065128803,4830,1150
bubblesort,70,0.0017562599969096482,4830,1208
bubblesort,70,0.0017048720037564635,4830,1165
bubblesort,70,0.0017044729902409017,4830,1109
bubblesort,70,0.0019174950139131397,4830,1204
bubblesort,70,0.001999292988330126,4830,1220
bubblesort,70,0.002058457990642637,4830,1292
bubblesort,80,0.0026248919893987477,6320,1834
bubblesort,80,0.002455213019857183,6320,1460
bubblesort,80,0.002464136981870979,6320,1610
bubblesort,80,0.002431295986752957,6320,1470
bubblesort,80,0.0024727480194997042,6320,1474
bubblesort,80,0.002546700998209417,6320,1588
bubblesort,80,0.002391529007581994,6320,1463
bubblesort,80,0.002317097008926794,6320,1554
bubblesort,80,0.0024048300110735,6320,1618
bubblesort,80,0.002363225008593872,6320,1597
bubblesort,90,0.0030571520037483424,8010,2340
bubblesort,90,0.0028505760128609836,8010,1918
bubblesort,90,0.002979901008075103,8010,2029
bubblesort,90,0.003125467977952212,8010,2085
bubblesort,90,0.0028005680069327354,8010,1930
bubblesort,90,0.0029027720156591386,8010,1932
bubblesort,90,0.0028424009797163308,8010,1878
bubblesort,90,0.002991221990669146,8010,2080
bubblesort,90,0.002976882999064401,8010,2190
bubblesort,90,0.0030020780104678124,8010,1992
bubblesort,100,0.0038986110012046993,9900,2725
bubblesort,100,0.003931151004508138,9900,2290
bubblesort,100,0.0041484530083835125,9900,2504
bubblesort,100,0.004473782988497987,9900,2720
bubblesort,100,0.0038790090184193105,9900,2438
bubblesort,100,0.004123989987419918,9900,2374
bubblesort,100,0.004002667003078386,9900,2173
bubblesort,100,0.004064314998686314,9900,2661
bubblesort,100,0.003736611019121483,9900,2580
bubblesort,100,0.003740929998457432,9900,2413
bubblesort,150,0.008835399989038706,22350,5808
bubblesort,150,0.011319402983644977,22350,5598
bubblesort,150,0.02264816901879385,22350,5136
bubblesort,150,0.040270946017699316,22350,5762
bubblesort,150,0.08204265800304711,22350,5879
bubblesort,150,0.06348078200244345,22350,5526
bubblesort,150,0.014299705013399944,22350,5271
bubblesort,150,0.009884476981824264,22350,5332
bubblesort,150,0.015494891995331272,22350,5814
bubblesort,150,0.01682328199967742,22350,5448
bubblesort,200,0.027597970998613164,39800,9934
bubblesort,200,0.028431237005861476,39800,9776
bubblesort,200,0.026541531988186762,39800,10270
bubblesort,200,0.03362546701100655,39800,10114
bubblesort,200,0.023964756983332336,39800,10135
bubblesort,200,0.020899537979857996,39800,9527
bubblesort,200,0.024903279001591727,39800,9799
bubblesort,200,0.026765895017888397,39800,9379
bubblesort,200,0.029644212976563722,39800,10483
bubblesort,200,0.03185328998370096,39800,10264
bubblesort,250,0.041286160005256534,62250,16415
bubblesort,250,0.03425443102605641,62250,14729
bubblesort,250,0.028984870004933327,62250,16011
bubblesort,250,0.030740029003936797,62250,15656
bubblesort,250,0.02673191300709732,62250,15144
