algorithm,length,t,comps,swaps
bubblesort,10,5.267298547551036e-05,90,20
bubblesort,10,3.444301546551287e-05,90,12
bubblesort,10,3.485399065539241e-05,90,15
bubblesort,10,3.712798934429884e-05,90,25
bubblesort,10,4.2163010220974684e-05,90,28
bubblesort,10,3.3505988540127873e-05,90,16
bubblesort,10,3.394897794350982e-05,90,18
bubblesort,10,3.667399869300425e-05,90,25
bubblesort,10,4.204901051707566e-05,90,22
bubblesort,10,3.596101305447519e-05,90,18
bubblesort,10,3.61270213034004e-05,90,19
bubblesort,10,3.645999822765589e-05,90,20
bubblesort,10,4.0762999560683966e-05,90,27
bubblesort,10,3.997699241153896e-05,90,27
bubblesort,10,3.8489990402013063e-05,90,24
bubblesort,10,6.2364008044824e-05,90,18
bubblesort,10,8.377598715014756e-05,90,36
bubblesort,10,7.198500679805875e-05,90,29
bubblesort,10,8.229000377468765e-05,90,30
bubblesort,10,6.799399852752686e-05,90,23
bubblesort,20,0.000281133980024606,380,98
bubblesort,20,0.000280498992651701,380,92
bubblesort,20,0.0002470199833624065,380,72
bubblesort,20,0.00023303201305679977,380,69
bubblesort,20,0.00028434899286367,380,114
bubblesort,20,0.0002326300018467009,380,76
bubblesort,20,0.00028544297674670815,380,99
bubblesort,20,0.00027465500170364976,380,105
bubblesort,20,0.00024911799118854105,380,72
bubblesort,20,0.0001378130109515041,380,93
bubblesort,20,0.00013767799828201532,380,106
bubblesort,20,0.00013554698671214283,380,101
bubblesort,20,0.00013340500299818814,380,96
bubblesort,20,0.0001321780146099627,380,94
bubblesort,20,0.00013537300401367247,380,99
bubblesort,20,0.00012196501484140754,380,67
bubblesort,20,0.00014834399917162955,380,128
bubblesort,20,0.0001352940162178129,380,100
bubblesort,20,0.00014319701585918665,380,118
bubblesort,20,0.0001414500002283603,380,112
bubblesort,30,0.0003609799896366894,870,240
bubblesort,30,0.0003775069781113416,870,243
bubblesort,30,0.0003407460171729326,870,196
bubblesort,30,0.000464605021988973,870,171
bubblesort,30,0.0003446810005698353,870,215
bubblesort,30,0.00031741400016471744,870,219
bubblesort,30,0.00031058001331984997,870,210
bubblesort,30,0.00031431502429768443,870,218
bubblesort,30,0.0003039370058104396,870,196
bubblesort,30,0.0003403519804123789,870,208
bubblesort,30,0.00033166600042022765,870,215
bubblesort,30,0.0003127619856968522,870,214
bubblesort,30,0.000329823000356555,870,182
bubblesort,30,0.0003270499873906374,870,247
bubblesort,30,0.00030680198688060045,870,202
bubblesort,30,0.00033475799136795104,870,162
bubblesort,30,0.00031882000621408224,870,229
bubblesort,30,0.0003167219983879477,870,223
bubblesort,30,0.00035476600169204175,870,265
bubblesort,30,0.00032747600926086307,870,244
bubblesort,40,0.0007251600036397576,1560,478
bubblesort,40,0.0005885860009584576,1560,441
bubblesort,40,0.0005592929956037551,1560,379
bubblesort,40,0.0005547140026465058,1560,368
bubblesort,40,0.0005697039887309074,1560,401
bubblesort,40,0.000639623001916334,1560,417
bubblesort,40,0.0006093370029702783,1560,388
bubblesort,40,0.0007364490011241287,1560,408
bubblesort,40,0.001168639020761475,1560,404
bubblesort,40,0.0011152710067108274,1560,388
bubblesort,40,0.0009941679891198874,1560,350
bubblesort,40,0.0011308789835311472,1560,405
